item,Open,Close,Volume
191,235,233.945007,39747760
192,234.050003,226.945007,18144560
193,229.389999,228.255005,19485380
194,225.800003,222.354996,21841000
195,222.699997,226.714996,29460140
196,226.970001,225.175003,17758970
197,224.800003,226.445007,14254380
198,227.044998,222.884995,15137550
199,224.619995,221.470001,21075700
200,222.835007,227.820007,24274450
201,227,225.774994,19700000
202,222.699997,224.095001,13785660
203,224,223.470001,14004630
204,223.979996,219.934998,28767350
205,217.285004,216.770004,21364870
206,216.899994,207.429993,45981440
207,207.199997,211.024994,25377620
208,211.199997,211.550003,14382330
209,214,215.244995,17604300
210,214.289993,214.475006,12145950
211,213.095001,217.315002,15070250
212,216.835007,221.699997,28982660
213,218.899994,224.229996,27559100
214,223.660004,215.505005,62456180
215,null,null,null
216,216.509995,219.029999,31728480
217,215.199997,215.369995,17207000
218,215.369995,210.845001,18348140
219,212.399994,209.389999,18300990
220,211,206.649994,18897210
221,207.100006,206.100006,23015420
222,206.759995,209.845001,18180930
223,211,208.949997,13757250
224,209.649994,209.190002,13539140
225,210.169998,211.514999,15647840
226,212.815002,213.184998,20991170
227,214.899994,217.029999,21590680
228,218,220.404999,18628530
229,220.800003,223.955002,22339070
230,224.800003,227.179993,23558250
231,228.100006,230.720001,23499050
232,231.639999,231.619995,25831160
233,232.240005,232.024994,13614690
234,232.970001,230.880005,20557710
235,231,229.490005,18423190
236,230.25,226.259995,18254110
237,226.615005,232.024994,20181840
238,231.875,234.429993,18967760
239,235,237.270004,41036170
240,238.5,237.229996,21278390
241,236.845001,238.125,18314370
242,235.509995,233.445007,15685940
243,234,233.130005,10549750
244,233.669998,237.085007,15353080
245,237.085007,238.835007,19723060
246,239.399994,237.949997,11036230
247,237,238.550003,10006870
248,240.490005,242.645004,17202300
249,245,245.054993,14660120
250,246,247.160004,20103090
251,246,248.669998,13705950
252,249,246.759995,10264490
253,246.800003,249.335007,16123870
254,249.399994,252.279999,22474110
255,253.994995,253.910004,21504650
256,254.899994,249.104996,14156720
257,249.100006,249.975006,17721580
258,250.5,248.985001,12219330
259,248,243.240005,14390080
260,242.550003,246.985001,14091240
261,248.5,249.205002,16073730
262,249.5,249.945007,11849060
263,249,246.445007,12954000
264,247.100006,248.039993,15042750
265,248,245.914993,17650270
266,245.970001,251.369995,12460930
267,252.5,249.154999,18349860
268,249.054993,246.244995,46331240
269,247.699997,243.610001,23715290
270,243.600006,243.800003,25528120
271,243.100006,241.235001,14516810
272,241.75,235.259995,18596650
273,235,237.149994,22375350
274,238.5,234.869995,13866580
275,233.399994,232.660004,13760530
276,232,228.615005,17646650
277,228.990005,229.434998,14811360
278,230.100006,229.639999,13296820
279,230.199997,225.470001,27599120
280,225,221.574997,60922460
281,220.699997,223.345001,21127420
282,223.5,226.270004,18380120
283,226.884995,227.350006,13692360
284,228.5,225.205002,16094270
285,223.940002,221.054993,19310510
286,221.100006,219.600006,18284310
287,221,222.089996,16887440
288,220.800003,219.839996,16446360
289,221.244995,221.339996,14100300
290,223.399994,208.089996,58729590
